,code,Mean-Peak,Mean-SD,SD-X,SD-Y,Mean-X,Mean-y
26858,"[63, 58]",1.982953,0.115674,0.166961,0.054857,528.497378,181.742513
26859,"[75, 56]",1.586731,0.511753,0.398283,0.004287,1260.554565,1167.278651
26860,"[74, 65]",1.693454,0.404960,0.330411,0.131109,1924.010345,1365.721531
26861,"[59, 77]",1.512856,0.585330,0.423729,0.096582,1156.198617,982.357302
26862,"[69, 60, 53]",1.550302,0.437478,0.158503,0.386076,213.632351,757.710177
26863,"[70, 47, 74]",2.154360,1.025642,0.474271,0.116292,939.766726,1920.010477
26864,"[47, 74]",1.512699,0.585429,0.420264,0.141167,939.998227,1920.021395
26865,"[69, 55, 50]",1.688491,0.332693,0.188324,0.145182,267.971666,1813.944412
26866,"[73, 69]",2.016882,0.080702,0.043804,0.066369,307.729260,54.877955
26867,"[80, 61, 53]",1.752438,0.251584,0.131988,0.026558,677.735174,1515.188973
26868,"[46, 68]",3.839101,1.741756,0.003611,0.188911,1159.278080,433.041209
26869,"[72, 52]",7.551195,5.453887,0.025158,0.275795,1612.798652,1176.680194
26870,"[58, 76]",1.775216,0.321951,0.239143,0.005400,912.154697,124.196823
26871,"[72, 68]",3.037429,0.940404,0.179724,0.045684,641.277594,309.968127
26872,"[54, 53]",1.868960,0.227946,0.041594,0.082744,71.254419,1232.241315
26873,"[78, 70]",2.473441,0.376718,0.045350,0.316709,400.524092,1806.733240
26874,"[74, 71]",1.854881,0.241729,0.103297,0.062229,1257.845516,867.814772
26875,"[56, 71]",2.021874,0.074448,0.191876,0.136373,808.575366,630.784642
26876,"[64, 54, 73]",1.906606,0.143896,0.140828,0.039566,1678.603566,1939.220759
26877,"[64, 54, 76]",1.861137,0.198170,0.106925,0.150437,1678.725709,1939.130296
26878,"[53, 74]",1.641904,0.454359,0.368452,0.113560,104.405794,95.777555
26879,"[69, 80]",1.774277,0.321946,0.123042,0.084890,393.268903,1675.553235
26880,"[51, 55]",1.805170,0.290723,0.023848,0.139791,1600.491065,39.620212
26881,"[52, 66]",1.638325,0.457252,0.316024,0.035160,378.179910,1022.514683
26882,"[61, 69, 79]",2.002303,0.254965,0.050579,0.544800,1568.709875,2039.255351
26883,"[63, 57]",1.769199,0.326258,0.141917,0.291200,113.561935,1193.289087
26884,"[54, 49]",1.672856,0.422602,0.261403,0.269783,1285.744137,157.111208
26885,"[65, 79]",1.704972,0.390124,0.114673,0.316774,978.324941,944.125708
26886,"[53, 54]",1.756640,0.338196,0.120224,0.123243,1189.875981,937.331870
26887,"[65, 79]",2.946954,0.852978,0.045907,0.082142,1988.185727,344.758306
26888,"[64, 52]",1.552692,0.541017,0.359202,0.225878,272.435393,1707.603683
26889,"[71, 75]",2.020725,0.072676,0.021000,0.151190,468.210940,1694.127871
26890,"[60, 53]",2.463586,0.370236,0.033129,0.028088,798.433843,1158.405940
26891,"[71, 56]",2.389132,0.295828,0.050745,0.154046,1771.750242,1854.767768
26892,"[66, 74, 45]",1.495996,0.502432,0.346187,0.460596,1565.223261,1874.810777
26893,"[71, 50, 74]",1.704016,0.275189,0.049842,0.134379,1422.941836,871.035761
26894,"[63, 54]",2.339788,0.247398,0.032504,0.304420,334.473521,936.177647
26895,"[66, 75]",1.843579,0.248749,0.053829,0.089235,960.796955,1040.355357
26896,"[67, 57]",1.573256,0.518947,0.445421,0.093578,1794.375668,420.092941
26897,"[67, 57]",1.573256,0.518947,0.445421,0.093578,1794.375668,420.092941
26898,"[53, 57, 65]",1.355767,0.522623,0.156403,0.327629,1643.777112,1406.222653
26899,"[57, 70]",1.487972,0.604177,0.304740,0.359209,91.194595,1408.725185
26900,"[75, 70]",1.694495,0.397504,0.359180,0.135462,778.033441,749.647935
26901,"[55, 63]",2.101198,0.009389,0.049388,0.097995,1447.785387,71.151797
26902,"[62, 73]",1.793853,0.297751,0.024806,0.160568,1563.385619,145.196389
26903,"[71, 46]",1.601342,0.490055,0.002814,0.319424,876.603911,1059.178681
26904,"[72, 65, 60]",1.758182,0.237948,0.194198,0.230058,1790.998080,1630.758411
26905,"[71, 59]",2.292458,0.201642,0.149495,0.101047,29.862459,336.637505
26906,"[78, 69]",1.501806,0.588984,0.358148,0.286123,1711.414457,1795.511644
26907,"[78, 69]",1.867484,0.223191,0.033117,0.107683,1360.720069,463.896068
26908,"[69, 76]",3.504099,1.413453,0.211925,0.221859,1504.773432,1362.268422
26909,"[64, 75]",1.822756,0.267864,0.041569,0.041564,1412.665451,162.651846
26910,"[45, 67, 73]",1.760645,0.241063,0.163053,0.358802,1831.071201,871.361703
26911,"[74, 64]",1.507723,0.582767,0.394955,0.122333,1300.388616,791.780980
26912,"[52, 55]",1.592040,0.498282,0.190545,0.380741,1570.821014,1951.074093
26913,"[68, 74]",1.704203,0.386050,0.246307,0.008964,834.285294,1426.959199
26914,"[51, 66]",3.381131,1.290945,0.055290,0.054640,327.960938,2006.267938
26915,"[78, 70]",1.917537,0.172518,0.041767,0.036355,1794.781915,434.785647
26916,"[77, 60]",1.817392,0.272524,0.014753,0.102930,143.775234,1134.008358
26917,"[52, 71]",2.008349,0.545541,0.175468,0.082356,794.758862,578.979579
26918,"[47, 71]",1.776361,0.313553,0.048444,0.071941,794.631839,578.989995
26919,"[55, 49, 69]",1.820947,0.216971,0.256289,0.135421,814.752527,1135.359191
26920,"[78, 46]",1.839043,0.250581,0.038302,0.166024,986.884539,1040.444810
26921,"[60, 51]",1.613249,0.476191,0.369049,0.125883,1390.626062,562.887637
26922,"[60, 65]",2.351574,0.262225,0.323164,0.071466,1596.290271,1804.843393
26923,"[51, 76]",1.523763,0.565346,0.023616,0.398371,843.633398,888.636558
26924,"[54, 48, 73]",1.606950,0.384152,0.225946,0.233176,793.411734,1709.829334
26925,"[65, 62]",1.652531,0.436511,0.290762,0.152423,1612.698868,1709.559494
26926,"[56, 69]",1.718853,0.370143,0.080134,0.212202,1548.621976,2004.215612
26927,"[57, 67]",1.906544,0.182443,0.092001,0.157400,1077.900363,626.263694
26928,"[57, 79]",1.780736,0.308131,0.256178,0.064037,1788.519443,949.170688
26929,"[55, 71]",1.724988,0.363797,0.141054,0.188523,1179.338706,877.265708
26930,"[53, 55]",1.924188,0.164558,0.198593,0.045578,887.959641,636.436556
26931,"[56, 67]",1.764774,0.323867,0.190897,0.216673,1194.775507,917.692251
26932,"[61, 65, 73]",1.625149,0.327715,0.166216,0.379200,1797.140513,275.671406
26933,"[56, 52]",2.671546,0.583010,0.038540,0.008785,274.799937,1730.906017
26934,"[64, 76]",3.194182,1.105774,0.068060,0.003078,691.446621,1956.933785
26935,"[68, 53]",1.541734,0.546572,0.205962,0.319667,748.344726,1434.972935
26936,"[70, 53]",1.825745,0.261884,0.096702,0.251828,1112.443455,1999.290740
26937,"[48, 55, 66]",1.908837,0.376201,0.257810,0.150151,84.156081,183.697446
26938,"[55, 46, 66]",1.740373,0.286684,0.275440,0.126349,84.291417,183.879897
26939,"[63, 76]",2.558821,0.471244,0.005222,0.003282,1108.550904,1675.474019
26940,"[56, 65]",1.968681,0.118862,0.139458,0.085065,1770.019142,1043.816226
26941,"[73, 69]",1.831838,0.255703,0.076149,0.006656,640.699131,1420.170244
26942,"[63, 72, 62]",1.463953,0.482032,0.401856,0.051833,1491.655893,836.943883
26943,"[59, 71, 46]",1.702307,0.278755,0.215632,0.132104,1086.023537,433.146711
26944,"[65, 59]",1.895755,0.191445,0.040874,0.074383,1872.450826,1480.033629
26945,"[47, 64, 78]",1.746348,0.283643,0.199857,0.293760,261.352137,197.410512
26946,"[47, 65, 75]",1.474733,0.435113,0.200489,0.309903,261.430475,197.722305
26947,"[53, 75]",1.489588,0.597490,0.274180,0.379439,629.952058,637.408201
26948,"[53, 75]",1.489588,0.597490,0.274180,0.379439,629.952058,637.408201
26949,"[75, 71]",2.311941,1.469740,0.022657,0.802843,770.062289,1235.012042
26950,"[80, 67]",1.754647,0.331920,0.149026,0.180140,1067.388717,737.178583
26951,"[80, 63]",1.820346,0.266121,0.083863,0.022513,1637.020565,244.834068
26952,"[67, 74]",1.583256,0.503097,0.134199,0.439742,1853.518402,1842.284504
26953,"[67, 54]",1.649660,0.436603,0.100327,0.411889,1153.455847,196.697279
26954,"[53, 56]",2.074706,0.011440,0.145332,0.079488,1043.568928,394.968196
26955,"[56, 52, 71]",1.508001,0.422508,0.457416,0.231369,315.821645,1948.854857
26956,"[49, 66]",1.579253,0.506716,0.167662,0.271033,46.927335,1268.394694
26957,"[67, 80]",2.028755,0.906388,0.615638,0.203640,810.330218,1351.993368
26958,"[53, 68]",2.031543,0.054189,0.209065,0.086098,1661.048361,1811.894901
26959,"[65, 55]",1.975227,0.110471,0.102730,0.090939,1109.118910,714.814517
26960,"[65, 55]",1.975227,0.110471,0.102730,0.090939,1109.118910,714.814517
26961,"[47, 68]",1.674125,0.411248,0.031725,0.221206,1255.242671,1100.926118
26962,"[47, 68]",1.674125,0.411248,0.031725,0.221206,1255.242671,1100.926118
26963,"[54, 69]",1.683722,0.401367,0.071368,0.324789,1153.284152,196.610179
26964,"[80, 55]",1.597052,0.487709,0.187504,0.290440,695.937058,1936.162099
26965,"[70, 46]",1.655501,0.429099,0.200628,0.172037,743.747808,761.248484
26966,"[79, 65]",2.096265,0.011680,0.065179,0.083193,1878.665155,1810.018959
26967,"[65, 47, 57]",1.628161,0.323228,0.092100,0.200471,1535.829689,1756.003980
26968,"[61, 64]",2.227841,0.143555,0.118552,0.140969,1640.990699,1605.104386
26969,"[80, 63]",1.848742,0.235448,0.113395,0.066315,204.230757,1670.439699
26970,"[47, 60]",1.748350,0.335725,0.270651,0.004509,1285.133797,205.921042
26971,"[72, 66]",1.788556,0.295351,0.155781,0.115987,85.897254,1263.972638
26972,"[70, 60]",1.950111,0.133698,0.021592,0.232632,1246.374382,856.370459
26973,"[58, 72]",1.879311,0.204132,0.091727,0.040677,1104.029402,443.514815
26974,"[47, 57]",1.660028,0.423316,0.076015,0.286131,548.512853,1962.849710
26975,"[73, 52]",1.575738,0.507569,0.187082,0.388757,1260.129677,710.177435
26976,"[77, 62]",1.879368,0.203867,0.201260,0.101548,828.536791,1407.756888
26977,"[56, 69]",1.577960,0.505054,0.066683,0.372350,89.563696,248.434913
26978,"[62, 64]",1.949778,0.132947,0.103259,0.126095,1978.417295,1729.453111
26979,"[78, 63]",1.589970,0.492640,0.128760,0.321159,1149.234029,1937.058587
26980,"[61, 71]",1.708293,0.373963,0.209840,0.058756,1894.714705,1721.641295
26981,"[79, 69]",1.673026,0.409214,0.248229,0.113683,1623.999477,1883.043436
26982,"[65, 73]",1.791896,0.290321,0.066776,0.156109,1797.865541,1896.063893
26983,"[76, 68, 58, 46]",1.767818,0.226832,0.214725,0.093033,792.587096,589.130703
26984,"[74, 66]",2.057135,0.024835,0.085649,0.056286,834.853887,1910.283739
26985,"[76, 71]",1.646702,0.434826,0.320383,0.227733,134.949804,1056.136228
26986,"[58, 67]",1.570213,0.511310,0.177762,0.270750,270.548179,1133.857741
26987,"[47, 78]",1.743721,0.337795,0.072259,0.192548,1710.027809,219.554675
26988,"[74, 58]",1.953310,0.128157,0.124016,0.064648,156.717517,1025.038315
26989,"[75, 66]",1.772691,0.308226,0.095074,0.189702,1467.093975,854.802381
26990,"[71, 72]",2.031143,0.049064,0.123045,0.060674,9.743266,1224.809879
26991,"[63, 76, 57, 52]",1.633093,0.343162,0.210685,0.209092,821.484644,1837.474826
26992,"[78, 71]",1.852972,0.227160,0.250696,0.062717,1071.325008,907.059885
26993,"[47, 72]",1.852301,0.291689,0.150636,0.198833,1733.655206,433.101011
26994,"[54, 49]",1.684385,0.395428,0.325568,0.136989,1391.447992,563.016264
26995,"[74, 58]",1.765019,0.314388,0.157396,0.054805,1565.363653,1269.879417
26996,"[56, 78]",1.601398,0.477943,0.396276,0.155363,640.740658,1684.769647
26997,"[80, 68, 48]",1.549357,0.377532,0.469427,0.467004,1240.141178,1150.276402
26998,"[65, 76]",1.811663,0.267235,0.161246,0.059829,1510.232406,1890.938233
26999,"[67, 60, 46, 76]",1.578362,0.307043,0.284532,0.189496,1836.345127,550.683602
27000,"[67, 54, 75, 45]",1.417480,0.382201,0.252946,0.313709,1836.283982,550.507362
27001,"[67, 54, 45]",1.488557,0.417807,0.128145,0.322111,1836.152750,550.424503
27002,"[61, 52]",1.689927,0.388728,0.227564,0.083693,774.706021,635.383128
27003,"[73, 56]",2.770407,0.691835,0.257373,0.054490,252.740520,1688.888734
27004,"[49, 68]",1.590427,0.488118,0.355821,0.158028,161.047356,1971.560178
27005,"[73, 56]",1.869874,0.208447,0.155768,0.152825,139.873230,1993.739652
27006,"[58, 65]",2.368500,0.290202,0.140591,0.191887,90.715649,133.999422
27007,"[77, 67]",1.830999,0.157266,0.120855,0.068414,36.641153,1309.623442
27008,"[63, 80, 57]",1.846509,0.164245,0.108515,0.152510,766.118344,644.721077
27009,"[74, 67]",1.795383,0.282560,0.234616,0.043346,1045.187260,704.803343
27010,"[74, 65]",1.877428,0.200481,0.145034,0.185594,86.071613,2029.894168
27011,"[47, 60]",1.703632,0.374118,0.187437,0.082330,1157.037556,1228.026661
27012,"[74, 55]",1.658958,0.418333,0.247433,0.109710,1781.742686,73.055991
27013,"[47, 73, 54]",1.400825,0.531191,0.188478,0.392403,861.956999,1842.844891
27014,"[63, 58, 73]",1.651564,0.344470,0.333610,0.121707,1481.984676,916.325865
27015,"[68, 76, 48]",2.385236,1.146098,0.346687,0.159795,814.841208,1111.851684
27016,"[60, 66]",1.889591,0.187014,0.036469,0.138511,1323.523299,383.312618
27017,"[66, 62]",1.770280,0.306309,0.071102,0.053486,336.983611,1983.728602
27018,"[66, 62]",1.770280,0.306309,0.071102,0.053486,336.983611,1983.728602
27019,"[68, 52]",1.454432,0.621897,0.140589,0.460278,1928.290077,1786.759579
27020,"[63, 78]",1.651751,0.424514,0.113524,0.228355,1130.010906,1851.224243
27021,"[59, 66]",1.726501,0.349744,0.246051,0.229865,610.078715,1529.286005
27022,"[72, 56]",1.695923,0.380313,0.212207,0.058143,1827.902462,1102.967712
27023,"[64, 61]",1.573408,0.502792,0.006531,0.422096,1126.709915,1355.824909
27024,"[76, 66]",2.011831,0.064303,0.140923,0.009732,880.093074,43.259293
27025,"[76, 67]",2.008460,0.067673,0.034178,0.024413,880.268176,43.273974
27026,"[52, 58]",1.652100,0.423997,0.292118,0.024586,1031.331057,1891.242929
27027,"[76, 70]",2.063531,0.012502,0.021937,0.017411,1834.086432,2011.316157
27028,"[54, 49]",1.533328,0.542471,0.288255,0.290127,1786.194490,1993.232367
27029,"[74, 68]",1.553471,0.522222,0.059721,0.406427,1339.421236,416.753172
27030,"[59, 46]",1.734970,0.340703,0.046335,0.172013,1654.187467,1803.748842
27031,"[61, 68]",1.957037,0.118292,0.050976,0.075697,1231.313714,229.938716
27032,"[72, 68]",2.039849,0.035384,0.162811,0.136430,1660.134428,336.887613
27033,"[76, 65]",1.745738,0.329480,0.113861,0.380379,1693.071530,375.108265
27034,"[68, 55]",1.590503,0.484703,0.366768,0.122284,802.413868,693.373452
27035,"[60, 68]",2.304309,0.229110,0.278308,0.200153,1182.663781,1037.341589
27036,"[79, 64]",1.501198,0.573906,0.425953,0.008055,942.573347,545.644550
27037,"[55, 46]",2.298720,0.223705,0.236036,0.149795,818.057582,1345.117964
27038,"[64, 75, 54]",1.800387,0.202755,0.342404,0.209121,1987.788390,356.677368
27039,"[67, 47]",2.003765,0.071189,0.124376,0.015000,1793.984887,197.621145
27040,"[69, 46]",1.826393,0.248524,0.155576,0.101059,1892.859723,811.445553
27041,"[55, 64, 80]",1.705143,0.276005,0.181369,0.155933,1348.283693,282.819950
27042,"[55, 64]",1.851850,0.222932,0.047525,0.082352,1348.408971,282.919434
27043,"[67, 75]",1.699690,0.375050,0.332910,0.017392,943.879779,724.799283
27044,"[64, 56]",1.763340,0.311359,0.171079,0.091336,988.721883,592.219592
27045,"[52, 60]",1.973463,0.101103,0.138476,0.013789,408.203156,518.377544
27046,"[72, 62]",1.949742,0.124717,0.135577,0.094311,109.948110,1272.574486
27047,"[51, 71]",1.786536,0.287730,0.076760,0.141416,1036.107297,791.804675
27048,"[73, 64, 47]",1.936445,0.282951,0.072676,0.210008,733.030290,1472.668573
27049,"[78, 66]",1.725751,0.348109,0.088806,0.146792,676.716872,299.031659
27050,"[64, 72]",2.336658,0.442794,0.006316,0.042861,1111.821261,528.894291
27051,"[64, 73]",1.482675,0.591043,0.316296,0.272828,413.604284,525.306158
27052,"[51, 61]",2.472037,0.398354,0.140413,0.010745,1038.669925,433.484627
27053,"[51, 66]",1.991665,0.081975,0.044957,0.157986,855.866214,1340.577679
27054,"[57, 65]",1.498022,0.575429,0.409209,0.042996,1482.200628,898.199245
27055,"[57, 65]",1.498022,0.575429,0.409209,0.042996,1482.200628,898.199245
27056,"[75, 65]",1.747635,0.325756,0.255319,0.201979,1790.935615,1630.644303
27057,"[64, 57]",1.564340,0.508995,0.277503,0.199697,935.149655,1916.776770
27058,"[58, 72]",1.620993,0.452306,0.059073,0.291039,1730.707442,316.620144
27059,"[80, 51]",1.524977,0.548279,0.336237,0.222133,1836.855749,1054.842233
27060,"[64, 59]",1.784621,0.288388,0.056427,0.137623,1378.853333,320.971872
27061,"[71, 47]",1.843698,0.229298,0.041692,0.146412,250.079205,1218.301802
27062,"[58, 77]",1.974590,0.098375,0.009076,0.081542,1817.737337,594.103845
27063,"[80, 68]",1.750691,0.322237,0.095842,0.110502,472.950987,1313.738377
27064,"[60, 75]",1.924230,0.148639,0.138887,0.072691,1000.247987,482.475916
27065,"[47, 72]",2.696259,0.623458,0.136798,0.324987,1292.982722,220.782743
27066,"[64, 51]",1.467052,0.605619,0.432989,0.070391,1061.741571,642.381822
27067,"[68, 75]",1.807885,0.264198,0.078761,0.221555,1412.324357,235.165121
27068,"[62, 77]",1.648872,0.422894,0.223052,0.111773,1622.850121,1601.433103
27069,"[69, 77]",1.905465,0.166245,0.032313,0.087549,811.048493,1463.062358
27070,"[59, 65]",1.605144,0.466366,0.354802,0.185771,826.409623,1441.324758
27071,"[48, 73]",1.805145,0.266251,0.273462,0.089491,845.363854,1211.417965
27072,"[67, 72]",1.804491,0.266810,0.121554,0.092594,237.143164,1765.180181
27073,"[73, 70]",1.953921,0.117362,0.050399,0.062246,1964.649745,153.071660
27074,"[47, 55]",1.528143,0.542871,0.065889,0.404132,76.561155,1940.128417
27075,"[67, 74]",1.986441,0.084545,0.168179,0.137854,755.304690,2009.499429
27076,"[63, 79]",1.831752,0.239011,0.115971,0.183082,759.703999,1189.897548
27077,"[76, 61, 46, 64]",1.634437,0.335295,0.214548,0.262904,419.102646,1532.150040
27078,"[80, 66]",1.995078,0.075471,0.063415,0.050796,691.661455,640.854828
27079,"[69, 79]",1.858483,0.212032,0.094680,0.197439,392.023937,549.505728
27080,"[69, 79]",1.858483,0.212032,0.094680,0.197439,392.023937,549.505728
27081,"[46, 74]",3.721690,1.651181,0.225467,0.231539,840.306366,1843.663719
27082,"[45, 69]",1.571544,0.498964,0.338334,0.059517,849.533410,925.430847
27083,"[69, 79]",1.950376,0.119996,0.108046,0.139916,1704.076777,330.485012
27084,"[53, 66]",1.636347,0.433992,0.259715,0.047570,1099.896856,1653.803295
27085,"[53, 66]",1.636347,0.433992,0.259715,0.047570,1099.896856,1653.803295
27086,"[58, 66]",1.835690,0.234592,0.168907,0.165362,704.881916,1597.496431
27087,"[48, 55]",1.996963,0.073316,0.125435,0.019445,1351.844878,1010.972605
27088,"[78, 69]",1.700450,0.369791,0.323206,0.172930,1183.159303,383.656750
27089,"[70, 52, 75, 61]",1.552122,0.300840,0.210484,0.294351,1311.753809,206.533740
27090,"[59, 53]",1.587446,0.482567,0.333448,0.247077,861.863068,809.713290
27091,"[53, 63, 73]",1.934032,0.116607,0.140912,0.122114,958.966600,481.765286
27092,"[78, 61, 67, 47]",1.840658,0.147702,0.125518,0.132185,1748.427708,421.841646
27093,"[47, 70]",1.854767,0.214777,0.012656,0.185818,1085.028840,1946.295094
27094,"[67, 46]",1.702357,0.367175,0.206460,0.246454,1903.149862,2039.210640
27095,"[77, 56]",1.481713,0.587774,0.314140,0.272174,1704.641783,1647.570177
27096,"[63, 78]",1.568689,0.500555,0.137738,0.382292,1069.964286,1646.452515
27097,"[72, 71]",1.906282,0.162679,0.072287,0.029425,1650.695655,241.007103
27098,"[72, 71]",1.906282,0.162679,0.072287,0.029425,1650.695655,241.007103
27099,"[45, 68]",1.640633,0.427941,0.250448,0.091098,1155.574903,296.787091
27100,"[47, 70]",2.473519,0.405082,0.046621,0.148784,887.380216,1907.117449
27101,"[72, 64, 55]",1.700419,0.402845,0.319339,0.137035,1513.194600,837.175479
27102,"[75, 68]",2.128523,0.060268,0.019977,0.238459,1287.897216,1046.502891
27103,"[55, 45]",3.602809,1.534643,0.074133,0.075559,686.031532,1257.198010
27104,"[78, 69, 50]",1.431213,0.498015,0.043263,0.374537,12.823267,1137.511351
27105,"[63, 52]",2.271423,0.203509,0.008490,0.220174,529.695400,1958.251477
27106,"[77, 56]",1.944997,0.122751,0.148321,0.084283,1924.604603,1879.688544
27107,"[49, 55, 66]",1.797063,0.196442,0.105450,0.133928,1501.666562,855.206607
27108,"[64, 58, 73, 52]",1.744508,0.248193,0.151029,0.241970,454.065411,1470.586928
27109,"[57, 79]",1.765852,0.301220,0.179946,0.218566,465.949993,1649.928682
